11;5;12;6,5.75,0.00161355735805
13;2;8;4,26.73,2.31749710313e-05
11;7;10;8,2.55,1.44843568946e-05
13;10;11;3,49.64,8.69061413673e-05
13;10;11;1,66.5,1.73812282735e-05
13;10;11;6,13.56,0.000217265353418
13;10;11;7,13.58,0.000144843568946
13;10;11;4,27.36,8.69061413673e-05
13;10;11;5,33.0,0.000176709154114
14;4;3;1,3.15,8.69061413673e-06
10;7;9;4,15.57,0.000196987253766
11;7;10;2,14.56,0.000217265353418
11;7;10;3,12.74,0.000579374275782
11;7;10;4,11.52,0.00034472769409
11;7;10;5,6.78,0.000590961761298
11;7;10;6,1.5,0.000970451911935
11;7;10;7,0.82,0.000379490150637
4;5;10;2,44.94,2.31749710313e-05
19;9;16;6,7.98,2.89687137891e-05
6;6;15;6,85.32,2.89687137891e-06
4;5;10;5,29.0,7.53186558517e-05
10;7;9;7,22.14,1.15874855156e-05
10;8;13;7,12.64,2.02780996524e-05
12;5;10;6,8.26,0.000260718424102
11;9;9;7,15.6,2.60718424102e-05
11;9;9;6,11.52,1.73812282735e-05
11;9;9;5,14.4,2.31749710313e-05
13;4;6;4,36.6,2.02780996524e-05
11;9;9;3,25.52,1.44843568946e-05
4;5;10;7,15.68,3.76593279258e-05
11;9;9;1,131.13,2.89687137891e-06
11;9;9;0,75.43,2.89687137891e-06
5;5;10;6,13.92,7.53186558517e-05
13;7;11;2,19.44,2.89687137891e-05
5;5;10;4,25.83,2.31749710313e-05
13;7;11;0,34.54,1.15874855156e-05
13;7;11;7,24.96,0.000136152954809
13;7;11;6,9.28,0.000715527230591
13;7;11;5,12.3,0.000495365005794
13;7;11;4,6.75,0.000130359212051
20;9;7;2,120.42,2.89687137891e-06
5;0;13;10,2.97,5.79374275782e-06
10;0;6;0,21.6,5.79374275782e-06
10;0;6;1,12.06,8.69061413673e-06
9;0;15;4,25.96,2.02780996524e-05
9;0;15;5,12.81,5.79374275782e-06
2;5;6;1,34.65,2.89687137891e-06
10;0;6;2,9.6,2.31749710313e-05
9;0;15;3,32.48,2.89687137891e-06
9;6;3;3,22.3,1.15874855156e-05
9;0;15;8,59.41,1.15874855156e-05
9;0;15;9,68.16,1.44843568946e-05
10;8;13;9,9.6,3.1865585168e-05
16;6;14;6,25.19,2.89687137891e-06
11;9;1;0,74.49,5.79374275782e-06
5;4;3;8,43.29,1.15874855156e-05
13;7;19;7,52.64,2.89687137891e-06
13;7;19;6,26.24,1.44843568946e-05
5;4;3;0,17.1,2.31749710313e-05
5;4;3;1,6.96,2.31749710313e-05
5;4;3;2,7.49,2.02780996524e-05
13;7;19;8,22.56,5.79374275782e-06
5;4;3;4,11.92,2.89687137891e-06
5;4;3;5,9.09,8.69061413673e-06
2;2;12;6,99.75,2.89687137891e-06
2;2;12;7,86.24,2.89687137891e-06
12;3;20;8,62.24,5.79374275782e-06
7;4;15;8,12.32,2.31749710313e-05
16;6;17;5,4.35,3.76593279258e-05
15;5;20;9,30.69,1.44843568946e-05
16;6;17;7,1.72,3.1865585168e-05
12;4;19;6,19.5,1.73812282735e-05
2;2;12;8,56.16,2.89687137891e-06
2;2;12;9,52.91,8.69061413673e-06
2;2;14;8,150.28,2.89687137891e-06
13;8;14;3,4.85,2.89687137891e-05
13;8;14;2,26.4,3.1865585168e-05
5;0;9;10,93.15,2.89687137891e-06
16;4;15;9,17.2,6.95249130939e-05
16;4;15;8,18.0,8.98030127462e-05
13;8;14;5,5.8,0.000301274623407
13;8;14;4,7.62,0.000170915411356
16;4;15;5,1.17,0.00010718424102
16;4;15;4,1.35,0.000139049826188
13;8;14;9,1.44,0.000819814600232
13;8;14;8,2.96,0.00050405561993
2;9;10;1,13.5,5.79374275782e-06
16;4;15;3,2.31,7.24217844728e-05
9;10;8;4,113.08,2.89687137891e-06
12;1;15;10,75.2,2.89687137891e-06
15;1;16;0,4.48,2.89687137891e-06
15;5;20;8,16.94,2.89687137891e-05
13;6;10;1,35.36,8.69061413673e-06
12;2;12;9,28.2,8.69061413673e-06
4;1;13;2,63.15,1.15874855156e-05
14;10;8;0,83.22,2.89687137891e-06
16;9;8;4,50.4,6.66280417149e-05
14;10;8;2,9.18,1.44843568946e-05
14;10;8;3,81.0,3.76593279258e-05
14;10;8;4,55.18,2.31749710313e-05
14;10;8;5,13.7,1.73812282735e-05
16;9;8;3,65.62,7.53186558517e-05
16;9;8;2,46.08,1.73812282735e-05
15;5;6;4,51.48,2.89687137891e-06
14;3;12;10,25.85,8.69061413673e-06
17;6;13;1,16.38,2.89687137891e-06
11;4;18;7,26.73,2.89687137891e-06
11;4;18;6,24.93,1.15874855156e-05
14;5;14;3,1.86666666667,2.60718424102e-05
15;5;6;1,54.6,8.69061413673e-06
4;1;5;3,3.04,2.89687137891e-05
8;0;4;3,37.65,1.44843568946e-05
8;0;4;0,22.1,5.79374275782e-06
8;0;4;1,1.98,5.79374275782e-05
13;3;14;4,0.38,0.000162224797219
8;0;4;4,21.7,8.69061413673e-06
8;0;4;5,20.25,5.79374275782e-06
15;10;16;10,1.36,5.79374275782e-05
14;5;14;2,15.68,1.15874855156e-05
10;1;7;1,10.92,2.89687137891e-05
3;3;11;7,56.32,2.89687137891e-05
16;10;20;7,13.2,2.89687137891e-06
5;3;8;3,11.0,0.000127462340672
16;8;8;4,62.4,5.79374275782e-06
16;10;20;9,11.6,5.79374275782e-06
16;10;20;8,23.76,5.79374275782e-06
16;8;8;0,3.84,5.79374275782e-06
16;8;8;2,35.64,5.79374275782e-06
16;8;8;3,44.46,1.15874855156e-05
8;3;16;5,47.58,2.89687137891e-05
8;3;16;4,111.0,8.69061413673e-06
17;7;6;2,67.95,1.44843568946e-05
8;3;16;6,70.77,8.69061413673e-06
17;7;6;4,148.08,5.79374275782e-06
8;3;16;3,201.96,2.89687137891e-06
17;5;5;4,140.75,2.89687137891e-06
4;1;13;1,48.75,1.44843568946e-05
8;3;16;9,40.44,4.63499420626e-05
17;5;5;0,143.84,1.44843568946e-05
17;5;5;3,95.03,5.79374275782e-06
17;5;5;2,112.1,1.15874855156e-05
8;1;14;5,96.8,2.02780996524e-05
8;1;14;4,26.4,2.89687137891e-05
8;1;14;7,60.99,5.79374275782e-06
8;1;14;3,32.34,6.08342989571e-05
8;1;14;2,33.41,1.73812282735e-05
6;5;16;10,58.95,5.79374275782e-06
8;1;14;9,81.8,1.44843568946e-05
8;1;14;8,48.86,4.34530706837e-05
5;0;6;9,80.07,2.89687137891e-06
6;2;12;10,87.12,1.44843568946e-05
5;0;6;1,1.22,9.55967555041e-05
5;0;6;0,43.8,1.73812282735e-05
5;0;6;3,6.72,4.92468134415e-05
5;0;6;2,2.96,7.82155272306e-05
5;0;6;5,19.9,5.79374275782e-06
5;0;6;4,17.82,2.02780996524e-05
5;0;6;6,18.63,2.89687137891e-06
7;1;18;8,67.06,5.79374275782e-06
9;6;17;5,97.92,8.69061413673e-06
9;6;17;6,43.32,2.60718424102e-05
5;2;12;8,27.0733333333,1.15874855156e-05
5;1;13;5,50.4,3.76593279258e-05
5;1;13;4,84.36,1.44843568946e-05
5;1;13;7,31.13,2.60718424102e-05
5;1;13;6,37.675,2.31749710313e-05
5;1;13;1,54.3,1.15874855156e-05
5;1;13;3,40.7,2.89687137891e-06
5;1;13;2,59.94,1.15874855156e-05
14;3;13;10,28.05,2.02780996524e-05
5;1;13;9,71.23,8.69061413673e-06
5;1;13;8,64.26,1.73812282735e-05
20;7;14;8,36.66,6.95249130939e-05
20;7;14;9,34.32,1.15874855156e-05
14;4;5;1,55.16,3.76593279258e-05
14;4;5;0,55.65,1.44843568946e-05
11;7;16;6,39.45,4.63499420626e-05
11;7;16;7,27.28,1.73812282735e-05
11;7;16;4,34.38,1.15874855156e-05
11;7;16;5,32.34,3.47624565469e-05
7;5;5;9,88.16,2.89687137891e-06
11;7;16;8,27.17,2.89687137891e-05
20;7;14;3,19.52,6.3731170336e-05
20;7;14;4,31.2,8.98030127462e-05
12;4;3;1,93.08,2.31749710313e-05
20;7;14;6,31.85,2.89687137891e-06
20;7;14;7,41.25,1.15874855156e-05
7;5;3;9,87.48,2.89687137891e-06
4;3;7;2,3.2,7.82155272306e-05
4;3;7;3,16.83,0.000191193511008
4;3;7;0,16.65,1.73812282735e-05
4;3;7;1,9.9,3.47624565469e-05
7;5;3;3,22.88,8.69061413673e-06
7;5;3;2,24.84,2.02780996524e-05
4;3;7;4,5.0,4.63499420626e-05
4;3;7;5,4.44,0.000124565469293
19;7;7;3,204.6,8.69061413673e-06
4;4;20;8,627.45,2.89687137891e-06
19;7;7;2,102.51,1.73812282735e-05
19;7;7;1,83.4,2.89687137891e-06
4;3;13;7,37.8,8.69061413673e-06
3;3;4;6,9.52,5.79374275782e-06
7;6;15;8,83.26,5.79374275782e-06
9;5;18;8,75.24,1.15874855156e-05
7;5;5;0,24.05,4.05561993048e-05
4;3;13;2,7.14,5.79374275782e-06
19;7;7;4,152.49,2.89687137891e-06
9;8;14;8,6.72,2.89687137891e-06
6;4;15;4,87.12,1.73812282735e-05
6;1;16;7,55.77,2.89687137891e-06
9;7;2;4,39.71,2.89687137891e-06
2;9;13;6,111.34,2.89687137891e-06
2;1;11;8,49.3,8.69061413673e-06
9;4;10;8,13.97,2.89687137891e-06
2;9;13;7,46.72,2.89687137891e-06
13;6;10;3,11.76,0.000246234067207
14;7;20;6,2.72,2.89687137891e-06
7;3;2;10,38.28,2.89687137891e-06
2;9;13;1,213.18,2.89687137891e-06
0;3;12;4,168.24,2.89687137891e-06
8;6;7;0,22.14,2.89687137891e-06
2;8;11;4,232.32,2.89687137891e-06
2;8;11;8,49.5,2.89687137891e-06
8;1;19;7,57.36,2.89687137891e-06
14;7;14;10,5.88,5.79374275782e-06
7;6;11;4,25.63,2.60718424102e-05
7;6;11;5,42.48,5.79374275782e-06
7;6;11;6,15.92,5.50405561993e-05
7;6;11;7,13.3,2.60718424102e-05
7;6;11;1,45.79,2.89687137891e-06
7;6;11;3,20.52,1.15874855156e-05
7;6;11;8,10.05,1.73812282735e-05
14;5;7;4,52.0,2.89687137891e-06
6;6;11;8,14.14,5.50405561993e-05
14;5;7;5,68.59,1.44843568946e-05
6;6;11;3,83.97,2.89687137891e-05
6;6;11;2,50.4,2.89687137891e-06
6;6;11;1,49.35,2.31749710313e-05
6;6;11;0,36.4,2.89687137891e-06
6;6;11;7,17.12,8.11123986095e-05
6;6;11;6,40.96,9.26998841251e-05
6;6;11;5,35.56,3.47624565469e-05
6;6;11;4,30.81,5.21436848204e-05
20;7;5;1,141.0,8.69061413673e-06
12;9;13;10,0.54,0.000194090382387
20;7;5;2,264.0,8.69061413673e-06
5;5;11;8,36.84,1.73812282735e-05
5;5;11;7,32.56,3.76593279258e-05
5;5;11;6,25.85,5.21436848204e-05
5;5;11;5,49.98,2.02780996524e-05
5;5;11;4,29.6,3.76593279258e-05
5;5;11;3,43.54,2.89687137891e-05
5;5;11;2,51.68,1.15874855156e-05
5;5;11;1,52.65,1.73812282735e-05
15;3;12;6,12.0,0.000405561993048
15;3;12;7,21.45,0.000225955967555
15;3;12;4,7.45,0.000367902665122
15;3;12;5,13.77,0.000173812282735
15;3;12;2,6.65,3.47624565469e-05
15;3;12;3,6.8,0.000130359212051
15;3;12;0,11.69,3.1865585168e-05
15;3;12;1,15.57,6.3731170336e-05
8;3;7;6,8.33,5.50405561993e-05
14;10;7;2,42.57,1.44843568946e-05
8;3;7;4,1.65,0.00024044032445
8;3;7;5,27.54,0.000110081112399
8;3;7;2,1.0,0.000231749710313
8;3;7;3,2.31,0.000179606025492
8;3;7;0,3.27,2.60718424102e-05
8;3;7;1,3.68,0.000153534183082
11;5;15;3,30.38,1.44843568946e-05
11;5;15;7,26.1,2.89687137891e-06
11;5;15;6,9.3,2.60718424102e-05
11;5;15;5,10.96,1.73812282735e-05
11;5;15;4,10.08,3.76593279258e-05
11;5;15;9,22.2,0.000112977983778
11;5;15;8,10.08,7.24217844728e-05
15;8;8;2,64.47,1.15874855156e-05
6;6;19;7,100.47,2.89687137891e-06
6;6;19;6,90.75,2.89687137891e-06
13;3;5;2,31.6166666667,1.44843568946e-05
14;1;4;3,100.28,2.89687137891e-06
11;7;17;9,25.96,2.89687137891e-06
4;4;2;7,10.45,2.89687137891e-06
3;10;11;3,125.37,2.89687137891e-06
4;6;6;4,9.59,8.69061413673e-06
4;6;6;5,8.68,2.89687137891e-06
4;6;6;2,7.44,2.89687137891e-06
4;6;6;3,17.1,8.69061413673e-06
11;1;19;8,50.4,2.89687137891e-06
11;8;5;2,32.56,4.05561993048e-05
3;1;4;5,6.78,1.15874855156e-05
11;8;5;0,78.37,2.02780996524e-05
11;8;5;1,45.22,8.11123986095e-05
3;1;4;0,17.05,1.73812282735e-05
3;1;4;1,1.2,4.63499420626e-05
11;8;5;4,29.2,8.69061413673e-06
3;1;4;3,18.37,2.02780996524e-05
4;2;11;1,45.0466666667,2.02780996524e-05
4;2;11;0,47.6,2.89687137891e-06
4;2;11;3,27.54,3.1865585168e-05
8;6;3;4,12.85,8.69061413673e-06
3;1;4;8,38.17,2.89687137891e-06
4;2;11;4,26.73,8.11123986095e-05
8;6;3;1,45.87,2.02780996524e-05
4;2;11;6,24.57,0.000101390498262
6;0;11;5,25.29,0.00013325608343
6;0;11;4,12.78,0.00015932792584
11;4;7;2,19.47,6.3731170336e-05
6;0;11;6,33.11,8.98030127462e-05
6;0;11;1,27.39,3.76593279258e-05
6;0;11;0,16.94,8.69061413673e-06
6;0;11;3,16.03,3.47624565469e-05
20;7;12;5,58.99,7.24217844728e-05
17;6;17;10,7.2,6.66280417149e-05
5;0;0;4,33.22,2.89687137891e-06
20;7;12;9,88.32,5.79374275782e-06
6;0;11;9,65.1,2.89687137891e-06
6;0;11;8,134.2,8.69061413673e-06
13;2;3;4,86.04,2.89687137891e-06
13;2;3;0,77.4,5.79374275782e-06
13;2;3;1,54.86,1.73812282735e-05
13;2;3;3,98.28,2.89687137891e-06
4;1;16;5,124.56,2.89687137891e-06
14;3;13;1,4.98,5.79374275782e-06
15;3;6;2,110.7,8.69061413673e-06
7;1;2;8,65.12,5.79374275782e-06
7;1;2;9,41.91,2.89687137891e-06
11;3;12;3,0.23,0.00039976825029
7;1;2;2,36.32,2.89687137891e-06
7;1;2;3,33.36,5.79374275782e-06
7;1;2;1,22.6,5.79374275782e-06
8;0;0;3,68.64,5.79374275782e-06
15;3;6;0,55.65,1.73812282735e-05
7;1;2;4,46.07,5.79374275782e-06
15;3;6;1,53.9,1.44843568946e-05
6;0;19;8,135.03,5.79374275782e-06
8;1;9;10,80.0,2.89687137891e-06
19;5;18;9,42.9,2.89687137891e-06
15;3;6;4,89.67,2.89687137891e-06
6;6;12;10,20.0,8.69061413673e-06
15;3;6;5,61.88,5.79374275782e-06
2;1;11;1,36.0,2.89687137891e-06
12;7;14;10,6.96,2.60718424102e-05
12;8;14;10,3.56,4.63499420626e-05
13;7;16;10,6.8,0.000188296639629
16;3;12;9,24.3,2.89687137891e-06
6;4;2;9,42.28,1.15874855156e-05
12;8;12;10,4.86,7.82155272306e-05
5;0;7;1,2.46,0.000214368482039
5;0;7;2,4.75,0.000121668597914
5;0;7;3,4.68,7.82155272306e-05
5;0;7;4,21.01,3.47624565469e-05
5;0;7;5,26.07,1.44843568946e-05
5;0;7;6,1.92,2.89687137891e-06
13;10;4;10,159.18,2.89687137891e-06
13;6;4;9,132.12,2.89687137891e-06
13;6;4;3,54.6,2.31749710313e-05
13;6;4;2,103.68,2.89687137891e-06
13;6;4;1,47.16,3.76593279258e-05
13;6;4;0,98.02,2.89687137891e-06
13;6;4;4,97.24,2.89687137891e-06
4;2;15;3,88.2,2.89687137891e-06
4;4;10;0,32.12,1.15874855156e-05
13;1;8;2,35.7,2.89687137891e-06
13;1;8;3,36.68,2.89687137891e-06
13;1;8;4,32.76,8.69061413673e-06
13;1;8;5,31.13,2.89687137891e-06
13;1;8;6,49.13,2.89687137891e-06
19;6;8;5,101.64,5.79374275782e-06
15;4;12;8,18.37,4.05561993048e-05
12;0;17;7,37.68,5.79374275782e-06
12;0;17;6,30.8,2.89687137891e-06
12;0;17;5,33.93,1.44843568946e-05
12;0;17;4,13.32,2.89687137891e-06
17;9;12;3,47.18,2.89687137891e-06
17;9;12;0,60.45,5.79374275782e-06
17;9;12;1,105.56,1.15874855156e-05
17;9;12;6,19.71,0.000173812282735
17;9;12;7,12.88,4.05561993048e-05
17;9;12;4,24.4,3.1865585168e-05
17;9;12;5,27.6,4.34530706837e-05
17;9;12;8,17.28,5.79374275782e-06
17;9;12;9,25.52,1.73812282735e-05
19;6;8;4,91.97,1.15874855156e-05
16;4;14;10,22.32,2.02780996524e-05
2;2;11;4,73.92,2.89687137891e-06
14;8;17;8,35.4,2.89687137891e-06
10;0;16;5,25.2,8.69061413673e-06
18;5;8;3,78.66,2.02780996524e-05
18;5;8;2,111.36,8.69061413673e-06
5;6;3;8,53.76,2.89687137891e-06
18;5;8;4,60.62,5.79374275782e-06
8;5;8;3,2.97,0.000275202780997
8;5;8;2,6.24,0.000139049826188
8;5;8;1,12.06,5.21436848204e-05
8;5;8;0,12.0,5.21436848204e-05
8;5;8;6,1.35,3.1865585168e-05
8;5;8;5,4.1,0.00031865585168
8;5;8;4,0.94,0.000182502896871
16;4;12;10,35.0,2.89687137891e-06
13;9;5;6,54.0,5.79374275782e-06
13;9;5;1,102.4,3.47624565469e-05
13;9;5;0,90.44,1.44843568946e-05
13;9;5;3,36.08,8.69061413673e-06
13;9;5;2,57.0,6.66280417149e-05
11;4;12;9,16.11,2.02780996524e-05
9;8;11;7,13.0,5.79374275782e-06
15;10;9;6,32.23,2.60718424102e-05
15;10;9;7,35.2,2.31749710313e-05
10;3;3;8,123.28,5.79374275782e-06
2;10;3;2,40.32,2.89687137891e-06
11;4;12;0,5.65,4.05561993048e-05
14;3;15;6,6.35,5.79374275782e-06
7;7;11;1,16.8,2.89687137891e-06
16;9;7;3,65.62,4.34530706837e-05
3;4;8;5,22.3,8.69061413673e-06
15;5;19;9,26.64,5.79374275782e-06
15;5;19;8,11.58,1.44843568946e-05
11;4;12;5,0.57,0.000556199304751
8;3;0;3,80.6,2.89687137891e-06
1;0;12;6,118.53,2.89687137891e-05
15;10;9;1,110.04,1.15874855156e-05
15;5;19;7,8.85,2.31749710313e-05
15;5;19;6,9.17,1.44843568946e-05
4;5;5;2,5.88,0.000115874855156
4;5;5;3,3.95,2.60718424102e-05
4;5;5;0,12.56,4.34530706837e-05
4;5;5;1,3.68,7.82155272306e-05
4;5;5;6,2.8,8.69061413673e-06
4;5;5;4,1.89,8.69061413673e-06
4;5;5;5,3.32,1.44843568946e-05
10;6;18;7,67.36,2.89687137891e-06
10;3;3;0,40.82,8.11123986095e-05
1;0;12;2,78.88,2.89687137891e-06
16;7;14;4,6.25,2.89687137891e-06
14;3;15;9,24.6,6.08342989571e-05
18;5;15;4,4.28,5.79374275782e-05
18;5;15;5,8.52,2.60718424102e-05
18;5;15;6,6.6,2.89687137891e-06
18;5;15;8,14.16,1.44843568946e-05
18;5;15;9,12.0,2.89687137891e-05
8;4;0;2,83.16,2.89687137891e-06
8;4;0;3,56.25,1.15874855156e-05
8;4;0;4,180.96,2.89687137891e-06
9;4;7;10,390.24,2.89687137891e-06
15;5;11;3,17.19,0.000139049826188
15;5;11;2,43.2,8.69061413673e-05
15;5;11;1,14.64,3.47624565469e-05
15;5;11;0,33.8,8.69061413673e-06
15;5;11;7,1.62,5.79374275782e-05
15;5;11;6,21.9,0.000252027809965
15;5;11;5,15.04,0.000286790266512
15;5;11;4,19.36,0.000144843568946
8;3;8;5,9.38,0.000141946697567
8;3;8;4,4.3,0.000156431054461
15;5;11;9,26.52,2.89687137891e-06
8;3;8;6,8.96,6.08342989571e-05
8;3;8;1,1.22,0.000153534183082
8;3;8;0,10.16,0.000127462340672
8;3;8;3,6.16,0.000417149478563
8;3;8;2,0.28,0.000130359212051
11;4;15;10,24.6,1.44843568946e-05
11;1;17;5,26.29,1.15874855156e-05
11;1;17;7,33.36,1.15874855156e-05
11;2;9;7,22.33,8.69061413673e-06
8;3;12;10,46.24,1.15874855156e-05
2;1;10;3,49.2,2.89687137891e-06
6;0;6;4,9.78,8.69061413673e-06
6;0;6;5,10.5,2.89687137891e-06
11;0;9;2,0.65,5.79374275782e-06
6;0;6;3,4.8,5.21436848204e-05
6;0;6;0,2.72,4.34530706837e-05
6;0;6;1,144.0,4.34530706837e-05
10;8;12;8,4.8,2.60718424102e-05
10;8;12;9,0.61,2.60718424102e-05
10;8;12;4,14.4,8.69061413673e-06
10;8;12;5,17.42,2.31749710313e-05
10;8;12;6,5.55,4.92468134415e-05
10;8;12;7,2.07,4.34530706837e-05
